id,assignment_id,json,version,date,created_at,updated_at,enddate,startdate,status
53,1016,"[{'cpl': 1600, 'cpql': 10000, 'cpsv': 45454.545454545456, 'leads': 1375, 'qrate': 16, 'budget': 2200000, 'qleads': 220, 'source': 'facebook', 'svdone': 48.4, 'svrate': 22, 'subsource': 'leadgen_ri'}, {'cpl': 1800, 'cpql': 10000, 'cpsv': 45454.54545454545, 'leads': 444.44444444444446, 'qrate': 18, 'budget': 800000, 'qleads': 80, 'source': 'facebook', 'svdone': 17.6, 'svrate': 22, 'subsource': 'videoleadgen_ri'}, {'cpl': 2000, 'cpql': 9090.90909090909, 'cpsv': 36363.63636363636, 'leads': 1000, 'qrate': 22, 'budget': 2000000, 'qleads': 220, 'source': 'google', 'svdone': 55, 'svrate': 25, 'subsource': 'search_ri'}, {'cpl': 2000, 'cpql': 10000, 'cpsv': 40000, 'leads': 150, 'qrate': 20, 'budget': 300000, 'qleads': 30, 'source': 'google', 'svdone': 7.5, 'svrate': 25, 'subsource': 'gsp_ri'}, {'cpl': 1800, 'cpql': 12857.14285714286, 'cpsv': 64285.7142857143, 'leads': 166.66666666666666, 'qrate': 14, 'budget': 300000, 'qleads': 23.33333333333333, 'source': 'google', 'svdone': 4.666666666666666, 'svrate': 20, 'subsource': 'gdn_ri'}, {'cpl': 1800, 'cpql': 11250, 'cpsv': 51136.36363636363, 'leads': 222.22222222222223, 'qrate': 16, 'budget': 400000, 'qleads': 35.55555555555556, 'source': 'native', 'svdone': 7.822222222222223, 'svrate': 22, 'subsource': 'ak_columbia'}, {'cpl': 1800, 'cpql': 11250, 'cpsv': 51136.36363636363, 'leads': 222.22222222222223, 'qrate': 16, 'budget': 400000, 'qleads': 35.55555555555556, 'source': 'native', 'svdone': 7.822222222222223, 'svrate': 22, 'subsource': 'ak_taboola'}, {'cpl': 1800, 'cpql': 9000.000000000002, 'cpsv': 40909.09090909092, 'leads': 166.66666666666666, 'qrate': 20, 'budget': 300000, 'qleads': 33.33333333333333, 'source': 'portals', 'svdone': 7.333333333333332, 'svrate': 22, 'subsource': 'housing_ri'}, {'cpl': 1800, 'cpql': 9000.000000000002, 'cpsv': 40909.09090909092, 'leads': 166.66666666666666, 'qrate': 20, 'budget': 300000, 'qleads': 33.33333333333333, 'source': 'portals', 'svdone': 7.333333333333332, 'svrate': 22, 'subsource': 'cf_ri'}, {'cpl': 3500, 'cpql': 3500.0000000000005, 'cpsv': 15909.090909090912, 'leads': 85.71428571428571, 'qrate': 100, 'budget': 300000, 'qleads': 85.71428571428571, 'source': 'affiliate', 'svdone': 18.857142857142854, 'svrate': 22, 'subsource': 'adcanopus_ri'}, {'cpl': 2000, 'cpql': 20000, 'cpsv': 100000, 'leads': 100, 'qrate': 10, 'budget': 200000, 'qleads': 10, 'source': 'sms', 'svdone': 2, 'svrate': 20, 'subsource': 'mds_sms'}]",maya_overallplan,,2019-07-18 15:11:21.647919,2019-07-19 06:25:32.630277,2019-09-30,2019-04-25,active
434,2586,,test,,2022-03-16 07:59:36.836337,2022-03-16 07:59:36.836337,,,inactive
167,1421,,MP1,,2019-12-16 11:35:54.813383,2019-12-16 11:35:54.813383,2019-12-16,2019-12-01,inactive
172,1132,"[{'cpl': 547.2301518537097, 'cpql': 6000.105, 'cpsv': 57143.857142857145, 'leads': 21929, 'qrate': 9.120342924893976, 'budget': 12000210, 'qleads': 2000, 'source': 'google', 'svdone': 210, 'svrate': 10.5, 'subsource': 'search_ri'}, {'cpl': 100, 'cpql': 1028.3333333333335, 'cpsv': 10283.333333333334, 'leads': 10000, 'qrate': 9.724473257698541, 'budget': 1000000, 'qleads': 972.447325769854, 'source': 'facebook', 'svdone': 97.24473257698541, 'svrate': 10, 'subsource': 'gdn_ri'}]",Test Plan,,2019-12-20 10:40:08.210415,2019-12-20 11:02:57.638387,,,inactive
191,1643,"[{'budget': 58725, 'qleads': 13, 'source': 'facebook'}, {'budget': 45675, 'qleads': 13, 'source': 'portal'}, {'budget': 91350, 'qleads': 26, 'source': 'affiliate'}]",Jan Plan,,2020-01-02 13:31:04.440699,2020-01-02 13:32:22.333540,,,active
384,2167,"[{'cpl': 1500, 'cpql': 3749.9999999999995, 'cpsv': 9374.999999999998, 'leads': 66.66666666666667, 'qrate': 40, 'budget': 100000, 'qleads': 26.66666666666667, 'source': 'google', 'svdone': 10.66666666666667, 'svrate': 40, 'subsource': 'search_ri'}]",Xyz,,2021-10-12 13:09:31.745084,2021-10-12 13:10:18.185279,2021-10-12,2021-10-01,inactive
60,913,"[{'cpl': 1800, 'cpql': 18000, 'cpsv': 112500, 'leads': 888.8888888888889, 'qrate': 10, 'budget': 1600000, 'qleads': 88.88888888888889, 'source': 'facebook', 'svdone': 14.222222222222221, 'svrate': 16, 'subsource': 'leadgen_ri'}, {'cpl': 1900, 'cpql': 15833.333333333334, 'cpsv': 79166.66666666666, 'leads': 210.52631578947367, 'qrate': 12, 'budget': 400000, 'qleads': 25.263157894736842, 'source': 'facebook', 'svdone': 5.052631578947369, 'svrate': 20, 'subsource': 'ctw_ri'}, {'cpl': 3000, 'cpql': 16666.666666666668, 'cpsv': 47619.04761904762, 'leads': 400, 'qrate': 18, 'budget': 1200000, 'qleads': 72, 'source': 'google', 'svdone': 25.2, 'svrate': 35, 'subsource': 'search_ri'}, {'cpl': 1200, 'cpql': 12000.000000000002, 'cpsv': 80000.00000000001, 'leads': 166.66666666666666, 'qrate': 10, 'budget': 200000, 'qleads': 16.666666666666664, 'source': 'google', 'svdone': 2.4999999999999996, 'svrate': 15, 'subsource': 'gdn_ri'}, {'cpl': 1800, 'cpql': 9000, 'cpsv': 45000, 'leads': 55.55555555555556, 'qrate': 20, 'budget': 100000, 'qleads': 11.11111111111111, 'source': 'native', 'svdone': 2.2222222222222223, 'svrate': 20, 'subsource': 'taboola'}, {'cpl': 600, 'cpql': 7500.000000000001, 'cpsv': 41666.66666666667, 'leads': 166.66666666666666, 'qrate': 8, 'budget': 100000, 'qleads': 13.333333333333332, 'source': 'affiliate', 'svdone': 2.4, 'svrate': 18, 'subsource': 'sms'}, {'cpl': 1200, 'cpql': 10000, 'cpsv': 50000, 'leads': 333.3333333333333, 'qrate': 12, 'budget': 400000, 'qleads': 40, 'source': 'portals', 'svdone': 8, 'svrate': 20, 'subsource': '99acres_ri'}]",Revanta New Launch Plan_25th July,,2019-07-25 09:59:33.020382,2019-07-25 10:17:05.251051,2019-10-01,2019-08-01,inactive
89,1126,"[{'cpl': 900.3566878980891, 'cpql': 4559.870967741936, 'cpsv': 15706.222222222223, 'leads': 314, 'qrate': 19.745222929936304, 'budget': 282712, 'qleads': 61.99999999999999, 'source': 'facebook', 'svdone': 18, 'svrate': 29.03225806451613, 'subsource': 'leadgen_r'}, {'cpl': 1225.08, 'cpql': 7067.7692307692305, 'cpsv': 26251.714285714286, 'leads': 150, 'qrate': 17.333333333333332, 'budget': 183762, 'qleads': 26, 'source': 'google', 'svdone': 7, 'svrate': 26.923076923076923, 'subsource': 'search_ri'}, {'cpl': 603.3414634146342, 'cpql': 2473.7, 'cpsv': 8245.666666666666, 'leads': 82, 'qrate': 24.390243902439025, 'budget': 49474, 'qleads': 20, 'source': 'portal', 'svdone': 6, 'svrate': 30, 'subsource': 'housing'}, {'cpl': 603.3414634146342, 'cpql': 2473.7, 'cpsv': 8245.666666666666, 'leads': 82, 'qrate': 24.390243902439025, 'budget': 49474, 'qleads': 20, 'source': 'portal', 'svdone': 6, 'svrate': 30, 'subsource': '99acres'}, {'cpl': 605.8, 'cpql': 2494.470588235294, 'cpsv': 8481.2, 'leads': 70, 'qrate': 24.285714285714285, 'budget': 42406, 'qleads': 17, 'source': 'portal', 'svdone': 5, 'svrate': 29.41176470588235, 'subsource': 'magicbricks'}, {'cpl': 605.8, 'cpql': 2494.470588235294, 'cpsv': 8481.2, 'leads': 70, 'qrate': 24.285714285714285, 'budget': 42406, 'qleads': 17, 'source': 'portal', 'svdone': 5, 'svrate': 29.41176470588235, 'subsource': 'commonfloor'}, {'cpl': 500.37168141592923, 'cpql': 8077.428571428572, 'cpsv': 56542, 'leads': 113, 'qrate': 6.1946902654867255, 'budget': 56542, 'qleads': 7, 'source': 'sms', 'svdone': 1, 'svrate': 14.285714285714286, 'subsource': 'sms'}]",Aug - Sept,,2019-08-20 06:54:58.293622,2019-08-20 07:00:31.251005,2019-09-15,2019-08-16,active
90,1015,"[{'cpl': 892.8571428571429, 'cpql': 8333.333333333334, 'cpsv': 50000, 'leads': 56, 'qrate': 10.714285714285714, 'budget': 50000, 'qleads': 6, 'source': 'affiliate', 'svdone': 1, 'svrate': 16.666666666666668, 'subsource': 'sms'}, {'cpl': 1807.2289156626507, 'cpql': 4545.454545454547, 'cpsv': 8823.529411764706, 'leads': 83, 'qrate': 39.75903614457831, 'budget': 150000, 'qleads': 32.99999999999999, 'source': 'Google', 'svdone': 17, 'svrate': 51.51515151515153, 'subsource': 'google_search'}, {'cpl': 900, 'cpql': 2941.176470588235, 'cpsv': 16666.666666666668, 'leads': 55.55555555555556, 'qrate': 30.599999999999998, 'budget': 50000, 'qleads': 17, 'source': 'facebook', 'svdone': 3, 'svrate': 17.647058823529413, 'subsource': 'fb_leadgen_video'}, {'cpl': 700.2801120448179, 'cpql': 1838.235294117647, 'cpsv': 7352.941176470588, 'leads': 357, 'qrate': 38.095238095238095, 'budget': 250000, 'qleads': 136, 'source': 'facebook', 'svdone': 34, 'svrate': 25, 'subsource': 'fb_leadgen_ri'}]",Media Plan Aug-Sep'19,,2019-08-20 09:01:45.306174,2019-08-20 09:08:02.122160,2019-09-08,2019-08-19,inactive
72,1044,"[{'cpl': 599.5203836930456, 'cpql': 2725.0926531502073, 'cpsv': 9083.642177167358, 'leads': 417, 'qrate': 22, 'budget': 250000, 'qleads': 91.74, 'source': 'Facebook', 'svdone': 27.522, 'svrate': 30, 'subsource': 'Lead-gen ads'}, {'cpl': 1098.901098901099, 'cpql': 4395.604395604396, 'cpsv': 14652.014652014652, 'leads': 91, 'qrate': 25, 'budget': 100000, 'qleads': 22.75, 'source': 'Facebook', 'svdone': 6.825, 'svrate': 30, 'subsource': 'Click to website'}, {'cpl': 1190.4761904761904, 'cpql': 4761.9047619047615, 'cpsv': 17006.802721088432, 'leads': 42.00000000000001, 'qrate': 25, 'budget': 50000, 'qleads': 10.500000000000002, 'source': 'Facebook', 'svdone': 2.9400000000000004, 'svrate': 28, 'subsource': 'Video Promotion'}, {'cpl': 1203.0075187969924, 'cpql': 4812.0300751879695, 'cpsv': 16040.100250626567, 'leads': 133, 'qrate': 25, 'budget': 160000, 'qleads': 33.25, 'source': 'Google', 'svdone': 9.975, 'svrate': 30, 'subsource': 'Search'}, {'cpl': 602.4096385542168, 'cpql': 5020.08032128514, 'cpsv': 20080.32128514056, 'leads': 83, 'qrate': 12, 'budget': 50000, 'qleads': 9.96, 'source': 'Google', 'svdone': 2.49, 'svrate': 25, 'subsource': 'Display'}, {'cpl': 2941.176470588235, 'cpql': 16339.86928104575, 'cpsv': 58356.67600373482, 'leads': 17, 'qrate': 18, 'budget': 50000, 'qleads': 3.06, 'source': 'Google', 'svdone': 0.8568000000000001, 'svrate': 28, 'subsource': 'Youtube'}, {'cpl': 598.2905982905983, 'cpql': 2393.162393162393, 'cpsv': 7977.207977207977, 'leads': 117, 'qrate': 25, 'budget': 70000, 'qleads': 29.25, 'source': 'Real Estate portals', 'svdone': 8.775, 'svrate': 30, 'subsource': 'Housing'}, {'cpl': 598.2905982905983, 'cpql': 2393.162393162393, 'cpsv': 7977.207977207977, 'leads': 117, 'qrate': 25, 'budget': 70000, 'qleads': 29.25, 'source': 'Real Estate portals', 'svdone': 8.775, 'svrate': 30, 'subsource': '99 acres'}, {'cpl': 600, 'cpql': 2400, 'cpsv': 8000, 'leads': 100, 'qrate': 25, 'budget': 60000, 'qleads': 25, 'source': 'Real Estate portals', 'svdone': 7.5, 'svrate': 30, 'subsource': 'Magicbricks'}, {'cpl': 600, 'cpql': 2400, 'cpsv': 8000, 'leads': 100, 'qrate': 25, 'budget': 60000, 'qleads': 25, 'source': 'Real Estate portals', 'svdone': 7.5, 'svrate': 30, 'subsource': 'Commonfloor'}, {'cpl': 500, 'cpql': 7142.857142857143, 'cpsv': 35714.28571428571, 'leads': 160, 'qrate': 7, 'budget': 80000, 'qleads': 11.2, 'source': 'SMS/Email', 'svdone': 2.24, 'svrate': 20, 'subsource': 'Total'}]",Jun-Aug Plan,,2019-07-30 10:26:41.773027,2019-07-30 10:27:32.383333,2019-08-31,2019-06-01,active
24,847,,null,,2019-07-04 11:56:41.709293,2019-07-04 11:56:41.709293,,,inactive
85,1068,"[{'cpl': 1200, 'leads': 50, 'budget': 60000, 'source': 'Native', 'subsource': 'Columbia'}, {'budget': 150000, 'source': 'Facebook', 'subsource': 'Fb leadgen'}, {'cpl': 1200, 'leads': 150, 'budget': 180000, 'source': 'Google', 'subsource': 'google search'}]",Media plan,,2019-08-05 08:19:07.632244,2019-08-05 08:20:52.477539,2019-08-31,2019-07-25,active
28,744,,null,,2019-07-04 12:45:49.971552,2019-07-04 12:45:49.971552,,,inactive
101,1043,"[{'cpl': 1500, 'cpql': 13636.363636363636, 'cpsv': 61983.471074380155, 'leads': 133.33333333333334, 'qrate': 11, 'budget': 200000, 'qleads': 14.666666666666668, 'source': 'facebook', 'svdone': 3.226666666666667, 'svrate': 22, 'subsource': 'leadgen_ri'}, {'cpl': 1850, 'cpql': 15416.666666666666, 'cpsv': 64236.11111111111, 'leads': 54.054054054054056, 'qrate': 12, 'budget': 100000, 'qleads': 6.486486486486487, 'source': 'facebook', 'svdone': 1.5567567567567568, 'svrate': 24, 'subsource': 'ctw'}, {'cpl': 3700, 'cpql': 23125, 'cpsv': 77083.33333333333, 'leads': 81.08108108108108, 'qrate': 16, 'budget': 300000, 'qleads': 12.972972972972974, 'source': 'google', 'svdone': 3.891891891891892, 'svrate': 30, 'subsource': 'search_ri'}, {'cpl': 1900, 'cpql': 23750, 'cpsv': 131944.44444444444, 'leads': 78.94736842105263, 'qrate': 8, 'budget': 150000, 'qleads': 6.315789473684211, 'source': 'facebook_google', 'svdone': 1.1368421052631579, 'svrate': 18, 'subsource': 'retargeting'}]",September Media Plan,,2019-09-09 10:31:18.796911,2019-09-09 10:35:31.471398,2019-09-30,2019-08-31,inactive
87,848,"[{'cpl': 1400, 'cpql': 9333.333333333334, 'cpsv': 51851.851851851854, 'leads': 678.5714285714286, 'qrate': 15, 'budget': 950000, 'qleads': 101.78571428571428, 'source': 'facebook', 'svdone': 18.32142857142857, 'svrate': 18, 'subsource': 'leadgen_ri'}, {'cpl': 2400, 'cpql': 12000.000000000002, 'cpsv': 66666.66666666667, 'leads': 166.66666666666666, 'qrate': 20, 'budget': 400000, 'qleads': 33.33333333333333, 'source': 'facebook', 'svdone': 5.999999999999999, 'svrate': 18, 'subsource': 'ctw_ri'}, {'cpl': 2800, 'cpql': 15555.555555555555, 'cpsv': 70707.0707070707, 'leads': 35.714285714285715, 'qrate': 18, 'budget': 100000, 'qleads': 6.428571428571429, 'source': 'facebook', 'svdone': 1.4142857142857144, 'svrate': 22, 'subsource': 'leadgen_ri_retargeting'}, {'cpl': 1700, 'cpql': 6800, 'cpsv': 24285.71428571429, 'leads': 411.7647058823529, 'qrate': 25, 'budget': 700000, 'qleads': 102.94117647058823, 'source': 'google', 'svdone': 28.823529411764703, 'svrate': 28, 'subsource': 'search_ri'}, {'cpl': 1100, 'cpql': 11000.000000000002, 'cpsv': 91666.66666666667, 'leads': 181.8181818181818, 'qrate': 10, 'budget': 200000, 'qleads': 18.18181818181818, 'source': 'google', 'svdone': 2.1818181818181817, 'svrate': 12, 'subsource': 'gdn_ri'}, {'cpl': 2400, 'cpql': 30000.000000000004, 'cpsv': 250000, 'leads': 20.833333333333332, 'qrate': 8, 'budget': 50000, 'qleads': 1.6666666666666665, 'source': 'google', 'svdone': 0.2, 'svrate': 12, 'subsource': 'leadgen_ri_retargeting'}, {'cpl': 800, 'cpql': 10000, 'cpsv': 66666.66666666667, 'leads': 375, 'qrate': 8, 'budget': 300000, 'qleads': 30, 'source': 'affilitae', 'svdone': 4.5, 'svrate': 15, 'subsource': 'sms vendor'}]",August Media Plan,,2019-08-08 07:15:37.484612,2019-08-08 07:25:13.662823,,,inactive
186,1601,"[{'budget': 19800, 'qleads': 9, 'source': 'portal'}, {'budget': 40500, 'qleads': 23, 'source': 'affiliate'}, {'budget': 42750, 'qleads': 11, 'source': 'facebook'}]",Jan'20,,2020-01-02 13:21:12.843754,2020-01-02 13:22:49.718636,2020-01-25,2019-12-26,active
202,1576,"[{'budget': 62100, 'qleads': 27, 'source': 'facebook'}, {'budget': 56700, 'qleads': 32, 'source': 'affiliate'}, {'budget': 18000, 'qleads': 9, 'source': 'portal'}]",Jan'20,,2020-01-03 06:50:22.500072,2020-01-03 06:52:07.528140,2020-01-25,2019-12-26,active
259,2124,"[{'cpl': 2.2222222222222223, 'cpql': 2.5, 'cpsv': 4, 'leads': 4500, 'qrate': 88.88888888888889, 'budget': 10000, 'qleads': 4000, 'source': 'facebook', 'svdone': 2500, 'svrate': 62.5, 'subsource': 'facebook_lead_gen'}]",Facebook Campaign Feb 2021,,2021-02-02 07:21:55.448949,2021-02-02 07:24:05.137251,,,active
348,731,,test 123,,2021-07-22 07:24:00.852934,2021-07-22 07:24:00.852934,,,active
436,1167,,March-April,,2022-03-23 12:56:42.720934,2022-03-23 12:56:42.720934,,,inactive
68,1019,"[{'cpl': 1500, 'cpql': 9375, 'cpsv': 37500, 'leads': 345, 'qrate': 16, 'budget': 517500, 'qleads': 55.2, 'source': 'Facebook', 'svdone': 13.8, 'svrate': 25, 'subsource': 'Lead-gen ads'}, {'cpl': 2195.121951219512, 'cpql': 10975.609756097561, 'cpsv': 39198.606271777004, 'leads': 82, 'qrate': 20, 'budget': 180000, 'qleads': 16.4, 'source': 'Facebook', 'svdone': 4.592, 'svrate': 28, 'subsource': 'Click to website'}, {'cpl': 2500, 'cpql': 12500, 'cpsv': 50000, 'leads': 45, 'qrate': 20, 'budget': 112500, 'qleads': 9, 'source': 'Facebook', 'svdone': 2.25, 'svrate': 25, 'subsource': 'Video Promotion'}, {'cpl': 2205.8823529411766, 'cpql': 11029.411764705881, 'cpsv': 44117.647058823524, 'leads': 153, 'qrate': 20, 'budget': 337500, 'qleads': 30.6, 'source': 'Google', 'svdone': 7.65, 'svrate': 25, 'subsource': 'Search'}, {'cpl': 797.8723404255319, 'cpql': 7978.723404255319, 'cpsv': 39893.6170212766, 'leads': 141, 'qrate': 10, 'budget': 112500, 'qleads': 14.1, 'source': 'Google', 'svdone': 2.82, 'svrate': 20, 'subsource': 'Display'}, {'cpl': 4891.304347826087, 'cpql': 32608.695652173912, 'cpsv': 130434.78260869565, 'leads': 23, 'qrate': 15, 'budget': 112500, 'qleads': 3.45, 'source': 'Google', 'svdone': 0.8625, 'svrate': 25, 'subsource': 'Youtube'}, {'cpl': 2008.9285714285713, 'cpql': 13392.857142857143, 'cpsv': 53571.42857142857, 'leads': 56, 'qrate': 15, 'budget': 112500, 'qleads': 8.4, 'source': 'LinkedIn', 'svdone': 2.1, 'svrate': 25, 'subsource': 'LinkedIn Ads'}, {'cpl': 2500, 'cpql': 12500, 'cpsv': 50000, 'leads': 54, 'qrate': 20, 'budget': 135000, 'qleads': 10.8, 'source': 'Real Estate portals', 'svdone': 2.7, 'svrate': 25, 'subsource': 'Housing'}, {'cpl': 2500, 'cpql': 12500, 'cpsv': 50000, 'leads': 45, 'qrate': 20, 'budget': 112500, 'qleads': 9, 'source': 'Real Estate portals', 'svdone': 2.25, 'svrate': 25, 'subsource': '99 acres'}, {'cpl': 2500, 'cpql': 12500, 'cpsv': 50000, 'leads': 45, 'qrate': 20, 'budget': 112500, 'qleads': 9, 'source': 'Real Estate portals', 'svdone': 2.25, 'svrate': 25, 'subsource': 'Magicbricks'}, {'cpl': 2500, 'cpql': 12500, 'cpsv': 50000, 'leads': 45, 'qrate': 20, 'budget': 112500, 'qleads': 9, 'source': 'Real Estate portals', 'svdone': 2.25, 'svrate': 25, 'subsource': 'Commonfloor'}, {'cpl': 2556.818181818182, 'cpql': 14204.545454545454, 'cpsv': 71022.72727272726, 'leads': 11, 'qrate': 18, 'budget': 28125, 'qleads': 1.98, 'source': 'Native Portals', 'svdone': 0.396, 'svrate': 20, 'subsource': 'Taboola'}, {'cpl': 2556.818181818182, 'cpql': 14204.545454545454, 'cpsv': 71022.72727272726, 'leads': 11, 'qrate': 18, 'budget': 28125, 'qleads': 1.98, 'source': 'Native Portals', 'svdone': 0.396, 'svrate': 20, 'subsource': 'Outbrain'}, {'cpl': 500, 'cpql': 10000, 'cpsv': 66666.66666666667, 'leads': 225, 'qrate': 5, 'budget': 112500, 'qleads': 11.25, 'source': 'SMS/Email', 'svdone': 1.6875, 'svrate': 15, 'subsource': 'Total'}]",Jun-Aug Plan,,2019-07-30 09:44:16.463862,2019-07-30 09:46:53.456835,2019-08-31,2019-05-31,active
77,866,"[{'cpl': 1500, 'cpql': 7500, 'cpsv': 21428.571428571428, 'leads': 400, 'qrate': 20, 'budget': 600000, 'qleads': 80, 'source': 'Facebook', 'svdone': 28, 'svrate': 35, 'subsource': 'leadgen_ri'}, {'cpl': 1500, 'cpql': 7500, 'cpsv': 21428.571428571428, 'leads': 400, 'qrate': 20, 'budget': 600000, 'qleads': 80, 'source': 'Facebook', 'svdone': 28, 'svrate': 35, 'subsource': 'videoleadgen_ri'}, {'cpl': 1800, 'cpql': 7200, 'cpsv': 18000, 'leads': 277.77777777777777, 'qrate': 25, 'budget': 500000, 'qleads': 69.44444444444444, 'source': 'Google', 'svdone': 27.77777777777778, 'svrate': 40, 'subsource': 'search_ri'}, {'cpl': 1500, 'cpql': 6818.181818181818, 'cpsv': 19480.51948051948, 'leads': 66.66666666666667, 'qrate': 22, 'budget': 100000, 'qleads': 14.666666666666668, 'source': 'Google', 'svdone': 5.133333333333334, 'svrate': 35, 'subsource': 'gsp_ri'}, {'cpl': 1800, 'cpql': 10000, 'cpsv': 33333.333333333336, 'leads': 55.55555555555556, 'qrate': 18, 'budget': 100000, 'qleads': 10, 'source': 'AD Networks', 'svdone': 3, 'svrate': 30, 'subsource': 'proximity_ri'}, {'cpl': 1700, 'cpql': 9444.444444444445, 'cpsv': 31481.48148148148, 'leads': 117.6470588235294, 'qrate': 18, 'budget': 200000, 'qleads': 21.176470588235293, 'source': 'Native', 'svdone': 6.352941176470588, 'svrate': 30, 'subsource': 'ak_taboola'}, {'cpl': 3300, 'cpql': 3300, 'cpsv': 10999.999999999998, 'leads': 30.303030303030305, 'qrate': 100, 'budget': 100000, 'qleads': 30.303030303030305, 'source': 'Affiliate', 'svdone': 9.090909090909092, 'svrate': 30, 'subsource': 'adcanopus_cpql'}, {'cpl': 1000, 'cpql': 6666.666666666667, 'cpsv': 22222.222222222223, 'leads': 200, 'qrate': 15, 'budget': 200000, 'qleads': 30, 'source': 'SMS', 'svdone': 9, 'svrate': 30, 'subsource': 'pinnacle_ri'}]",Aug,,2019-07-31 08:26:07.293401,2019-07-31 08:27:06.591559,2019-09-30,2019-08-01,active
73,1109,"[{'cpl': 900.1713836477987, 'cpql': 4500.856918238994, 'cpsv': 18003.427672955975, 'leads': 1908, 'qrate': 20, 'budget': 1717527, 'qleads': 381.6, 'source': 'facebook', 'svdone': 95.4, 'svrate': 25, 'subsource': 'Lead-gen ads'}, {'cpl': 1200.6019417475727, 'cpql': 5457.281553398058, 'cpsv': 21829.126213592233, 'leads': 515, 'qrate': 22, 'budget': 618310, 'qleads': 113.3, 'source': 'facebook', 'svdone': 28.325, 'svrate': 25, 'subsource': 'Click to website'}, {'cpl': 2507.3357664233577, 'cpql': 12536.67883211679, 'cpsv': 50146.71532846716, 'leads': 137, 'qrate': 20, 'budget': 343505, 'qleads': 27.4, 'source': 'facebook', 'svdone': 6.85, 'svrate': 25, 'subsource': 'Video Promotion'}, {'cpl': 1799.0458265139116, 'cpql': 7196.183306055646, 'cpsv': 27677.628100214024, 'leads': 611, 'qrate': 25, 'budget': 1099217, 'qleads': 152.75, 'source': 'google', 'svdone': 39.715, 'svrate': 26, 'subsource': 'Search'}, {'cpl': 800.4, 'cpql': 6670, 'cpsv': 33350, 'leads': 515, 'qrate': 12, 'budget': 412206, 'qleads': 61.8, 'source': 'google', 'svdone': 12.36, 'svrate': 20, 'subsource': 'Display'}, {'cpl': 3994.2441860465115, 'cpql': 22190.245478036177, 'cpsv': 88760.9819121447, 'leads': 86, 'qrate': 18, 'budget': 343505, 'qleads': 15.48, 'source': 'google', 'svdone': 3.87, 'svrate': 25, 'subsource': 'Youtube'}, {'cpl': 1997.1220930232557, 'cpql': 7988.488372093023, 'cpsv': 31953.95348837209, 'leads': 172, 'qrate': 25, 'budget': 343505, 'qleads': 43, 'source': 'LinkedIn', 'svdone': 10.75, 'svrate': 25, 'subsource': 'LinkedIn Ads'}, {'cpl': 999.2872727272727, 'cpql': 4996.436363636363, 'cpsv': 19985.745454545453, 'leads': 275, 'qrate': 20, 'budget': 274804, 'qleads': 55, 'source': 'Real Estate portals', 'svdone': 13.75, 'svrate': 25, 'subsource': 'Housing'}, {'cpl': 999.2872727272727, 'cpql': 4996.436363636363, 'cpsv': 19985.745454545453, 'leads': 275, 'qrate': 20, 'budget': 274804, 'qleads': 55, 'source': 'Real Estate portals', 'svdone': 13.75, 'svrate': 25, 'subsource': '99 acres'}, {'cpl': 999.2872727272727, 'cpql': 4996.436363636363, 'cpsv': 19985.745454545453, 'leads': 275, 'qrate': 20, 'budget': 274804, 'qleads': 55, 'source': 'Real Estate portals', 'svdone': 13.75, 'svrate': 25, 'subsource': 'Magicbricks'}, {'cpl': 999.2872727272727, 'cpql': 4996.436363636363, 'cpsv': 19985.745454545453, 'leads': 275, 'qrate': 20, 'budget': 274804, 'qleads': 55, 'source': 'Real Estate portals', 'svdone': 13.75, 'svrate': 25, 'subsource': 'Commonfloor'}, {'cpl': 1501.6639344262296, 'cpql': 7508.319672131147, 'cpsv': 37541.598360655735, 'leads': 366, 'qrate': 20, 'budget': 549609, 'qleads': 73.2, 'source': 'Native Portals', 'svdone': 14.64, 'svrate': 20, 'subsource': 'Ad Networks'}, {'cpl': 500.00727802037846, 'cpql': 6250.09097525473, 'cpsv': 41667.273168364874, 'leads': 687, 'qrate': 8, 'budget': 343505, 'qleads': 54.96, 'source': 'SMS/Email', 'svdone': 8.244, 'svrate': 15, 'subsource': 'Total'}]",JAS Plan,,2019-07-30 10:33:16.285573,2019-08-07 11:08:49.647601,2019-09-30,2019-07-01,active
